%time,field.header.seq,field.header.stamp,field.header.frame_id,field.fluid_pressure,field.variance
1607963108204149456,1477,1607963108203975915,,101300.0,0.0
1607963109204826992,1478,1607963109204477071,,101300.0,0.0
1607963110204858678,1479,1607963110204639911,,101300.0,0.0
1607963111204644900,1480,1607963111204042911,,101300.0,0.0
1607963112204987856,1481,1607963112204413890,,101300.0,0.0
1607963113204880160,1482,1607963113204507112,,101300.0,0.0
1607963114204199445,1483,1607963114203849077,,101300.0,0.0
1607963115204982011,1484,1607963115204241991,,101300.0,0.0
1607963116205076662,1485,1607963116204684972,,101300.0,0.0
1607963117204528573,1486,1607963117203903913,,101300.0,0.0
1607963118204724457,1487,1607963118204159021,,101300.0,0.0
1607963119204120432,1488,1607963119203912973,,101300.0,0.0
1607963120204298818,1489,1607963120203854084,,101300.0,0.0
1607963121204349949,1490,1607963121204035997,,101300.0,0.0
1607963122204885680,1491,1607963122204358100,,101300.0,0.0
1607963123204555901,1492,1607963123203972101,,101300.0,0.0
1607963124206390974,1493,1607963124204704046,,101300.0,0.0
1607963125205546549,1494,1607963125204654932,,101300.0,0.0
1607963126205496441,1495,1607963126205037117,,101300.0,0.0
1607963127205546168,1496,1607963127204503059,,101300.0,0.0
1607963128204836647,1497,1607963128203419923,,101300.0,0.0
1607963129204126224,1498,1607963129203829050,,101300.0,0.0
1607963130205267707,1499,1607963130204493045,,101300.0,0.0
1607963131205344294,1500,1607963131204613924,,101300.0,0.0
1607963132204670292,1501,1607963132204122066,,101300.0,0.0
1607963133204623051,1502,1607963133204164981,,101300.0,0.0
1607963134204671649,1503,1607963134204200029,,101300.0,0.0
1607963135204432459,1504,1607963135204013109,,101300.0,0.0
1607963136204206563,1505,1607963136203775882,,101300.0,0.0
1607963137204567387,1506,1607963137203605890,,101300.0,0.0
1607963138204914564,1507,1607963138203948020,,101300.0,0.0
1607963139204972436,1508,1607963139204190969,,101300.0,0.0
1607963140204799798,1509,1607963140204499006,,101300.0,0.0
1607963141204351388,1510,1607963141203825950,,101300.0,0.0
1607963142204484316,1511,1607963142204134941,,101300.0,0.0
1607963143205033882,1512,1607963143204087972,,101300.0,0.0
1607963144205474144,1513,1607963144204929113,,101300.0,0.0
1607963145204396574,1514,1607963145204068899,,101300.0,0.0
1607963146204927161,1515,1607963146204536914,,101300.0,0.0
1607963147204025426,1516,1607963147203687906,,101300.0,0.0
1607963148204225939,1517,1607963148204108953,,101300.0,0.0
1607963149205204630,1518,1607963149204859972,,101300.0,0.0
1607963150204378742,1519,1607963150203937053,,101300.0,0.0
1607963151205094211,1520,1607963151204368114,,101300.0,0.0
1607963152205259324,1521,1607963152204488992,,101300.0,0.0
1607963153204298362,1522,1607963153203979015,,101300.0,0.0
1607963154204705241,1523,1607963154204189062,,101300.0,0.0
1607963155205199370,1524,1607963155204580068,,101300.0,0.0
1607963156204538425,1525,1607963156203871965,,101300.0,0.0
1607963157204843416,1526,1607963157204185009,,101300.0,0.0
1607963158205219993,1527,1607963158204581022,,101300.0,0.0
1607963159204467988,1528,1607963159203896999,,101300.0,0.0
1607963160204477232,1529,1607963160203900098,,101300.0,0.0
1607963161204797402,1530,1607963161204462051,,101300.0,0.0
1607963162204516845,1531,1607963162204087018,,101300.0,0.0
1607963163204481112,1532,1607963163204147100,,101300.0,0.0
1607963164204630146,1533,1607963164204384088,,101300.0,0.0
1607963165204421606,1534,1607963165204060077,,101300.0,0.0
1607963166204435444,1535,1607963166204080104,,101300.0,0.0
1607963167204935298,1536,1607963167204571008,,101300.0,0.0
1607963168205002190,1537,1607963168204695940,,101300.0,0.0
1607963169204393433,1538,1607963169204006910,,101300.0,0.0
1607963170203526563,1539,1607963170203282117,,101300.0,0.0
1607963171205342191,1540,1607963171204842090,,101300.0,0.0
1607963172204600730,1541,1607963172204180002,,101300.0,0.0
1607963173204846488,1542,1607963173204336881,,101300.0,0.0
1607963174204146453,1543,1607963174203753948,,101300.0,0.0
1607963175204781896,1544,1607963175204097032,,101300.0,0.0
1607963176204991856,1545,1607963176204396963,,101300.0,0.0
1607963177205192618,1546,1607963177204741954,,101300.0,0.0
1607963178205356533,1547,1607963178204534053,,101300.0,0.0
1607963179203817167,1548,1607963179203423023,,101300.0,0.0
1607963180204308244,1549,1607963180203444004,,101300.0,0.0
1607963181204978504,1550,1607963181204355001,,101300.0,0.0
1607963182204732869,1551,1607963182204288959,,101300.0,0.0
1607963183205245483,1552,1607963183204766035,,101300.0,0.0
1607963184204541377,1553,1607963184203886032,,101300.0,0.0
1607963185205764098,1554,1607963185205167055,,101300.0,0.0
1607963186204153003,1555,1607963186203855991,,101300.0,0.0
1607963187204373322,1556,1607963187204035997,,101300.0,0.0
1607963188203948571,1557,1607963188203387022,,101300.0,0.0
1607963189205132342,1558,1607963189204710006,,101300.0,0.0
1607963190204347416,1559,1607963190203979015,,101300.0,0.0
1607963191204887635,1560,1607963191204536914,,101300.0,0.0
1607963192204366661,1561,1607963192203562021,,101300.0,0.0
1607963193205657312,1562,1607963193204444885,,101300.0,0.0
1607963194205310270,1563,1607963194204364061,,101300.0,0.0
1607963195205052044,1564,1607963195204744100,,101300.0,0.0
1607963196204607283,1565,1607963196204128980,,101300.0,0.0
1607963197204644513,1566,1607963197204389095,,101300.0,0.0
1607963198205096958,1567,1607963198204659938,,101300.0,0.0
1607963199204881091,1568,1607963199204184055,,101300.0,0.0
1607963200204995666,1569,1607963200204421997,,101300.0,0.0
1607963201203802054,1570,1607963201203166961,,101300.0,0.0
1607963202204523520,1571,1607963202204008102,,101300.0,0.0
1607963203204270717,1572,1607963203203789949,,101300.0,0.0
1607963204205103005,1573,1607963204204674959,,101300.0,0.0
1607963205204467456,1574,1607963205203973054,,101300.0,0.0
1607963206205087565,1575,1607963206204483985,,101300.0,0.0
1607963207204995157,1576,1607963207204669952,,101300.0,0.0
1607963208204432290,1577,1607963208203949928,,101300.0,0.0
1607963209204553240,1578,1607963209204360008,,101300.0,0.0
1607963210206180300,1579,1607963210204826116,,101300.0,0.0
1607963211204572107,1580,1607963211203989028,,101300.0,0.0
1607963212205114403,1581,1607963212204467058,,101300.0,0.0
1607963213205495453,1582,1607963213204741954,,101300.0,0.0
1607963214203427991,1583,1607963214203027963,,101300.0,0.0
1607963215204859569,1584,1607963215204457044,,101300.0,0.0
1607963216205202710,1585,1607963216204597949,,101300.0,0.0
1607963217204322090,1586,1607963217203960895,,101300.0,0.0
1607963218204683025,1587,1607963218204210042,,101300.0,0.0
1607963219205009027,1588,1607963219204549074,,101300.0,0.0
1607963220204214801,1589,1607963220203901052,,101300.0,0.0
1607963221204906758,1590,1607963221204396963,,101300.0,0.0
1607963222205019894,1591,1607963222204684019,,101300.0,0.0
1607963223204451619,1592,1607963223203890085,,101300.0,0.0
1607963224204734692,1593,1607963224204395055,,101300.0,0.0
1607963225204947560,1594,1607963225204602956,,101300.0,0.0
1607963226204467219,1595,1607963226203861951,,101300.0,0.0
1607963227204685449,1596,1607963227204324007,,101300.0,0.0
1607963228204914593,1597,1607963228204691886,,101300.0,0.0
1607963229204304474,1598,1607963229203994989,,101300.0,0.0
1607963230204555139,1599,1607963230204250097,,101300.0,0.0
1607963231205265670,1600,1607963231204552888,,101300.0,0.0
1607963232204556652,1601,1607963232204225063,,101300.0,0.0
1607963233204525797,1602,1607963233204149007,,101300.0,0.0
1607963234204265399,1603,1607963234203627109,,101300.0,0.0
1607963235204285470,1604,1607963235203856945,,101300.0,0.0
1607963236205280915,1605,1607963236204667091,,101300.0,0.0
1607963237203982097,1606,1607963237203665018,,101300.0,0.0
1607963238204726301,1607,1607963238203797101,,101300.0,0.0
1607963239204800149,1608,1607963239204210042,,101300.0,0.0
1607963240203953385,1609,1607963240203682899,,101300.0,0.0
1607963241204516414,1610,1607963241203833103,,101300.0,0.0
1607963242205096822,1611,1607963242204211950,,101300.0,0.0
1607963243205117315,1612,1607963243204572916,,101300.0,0.0
1607963244204755064,1613,1607963244203936100,,101300.0,0.0
1607963245204629242,1614,1607963245204164981,,101300.0,0.0
1607963246204941762,1615,1607963246204511880,,101300.0,0.0
1607963247204285257,1616,1607963247203856945,,101300.0,0.0
1607963248204957336,1617,1607963248204349040,,101300.0,0.0
1607963249205561153,1618,1607963249204601049,,101300.0,0.0
1607963250204235083,1619,1607963250203857898,,101300.0,0.0
1607963251204905942,1620,1607963251204355001,,101300.0,0.0
1607963252204898786,1621,1607963252204613924,,101300.0,0.0
1607963253205519471,1622,1607963253205127954,,101300.0,0.0
1607963254204523020,1623,1607963254204107999,,101300.0,0.0
1607963255204844436,1624,1607963255204504966,,101300.0,0.0
1607963256204211728,1625,1607963256203780889,,101300.0,0.0
1607963257204577955,1626,1607963257204329967,,101300.0,0.0
1607963258204696117,1627,1607963258204515933,,101300.0,0.0
1607963259204085445,1628,1607963259203793048,,101300.0,0.0
1607963260205367832,1629,1607963260204803943,,101300.0,0.0
1607963261204848298,1630,1607963261204623937,,101300.0,0.0
1607963262204180917,1631,1607963262203859090,,101300.0,0.0
1607963263204601392,1632,1607963263204099893,,101300.0,0.0
1607963264205023415,1633,1607963264204531908,,101300.0,0.0
1607963265204147523,1634,1607963265203809976,,101300.0,0.0
1607963266204245397,1635,1607963266204097986,,101300.0,0.0
1607963267204970055,1636,1607963267204574108,,101300.0,0.0
1607963268205098048,1637,1607963268203830957,,101300.0,0.0
1607963269204525811,1638,1607963269204097986,,101300.0,0.0
1607963270204812862,1639,1607963270204495906,,101300.0,0.0
1607963271204188726,1640,1607963271203707933,,101300.0,0.0
1607963272205021172,1641,1607963272204245090,,101300.0,0.0
1607963273205330994,1642,1607963273204561948,,101300.0,0.0
1607963274204087185,1643,1607963274203697919,,101300.0,0.0
1607963275203406723,1644,1607963275203105926,,101300.0,0.0
1607963276204332709,1645,1607963276203763008,,101300.0,0.0
1607963277205114658,1646,1607963277204689979,,101300.0,0.0
1607963278205088002,1647,1607963278204170942,,101300.0,0.0
1607963279205692577,1648,1607963279204843044,,101300.0,0.0
1607963280205398868,1649,1607963280204777002,,101300.0,0.0
1607963281204452776,1650,1607963281204081058,,101300.0,0.0
1607963282204871415,1651,1607963282204493999,,101300.0,0.0
1607963283205258668,1652,1607963283204602003,,101300.0,0.0
1607963284204132160,1653,1607963284203672885,,101300.0,0.0
1607963285204962211,1654,1607963285204516887,,101300.0,0.0
1607963286205084804,1655,1607963286204755067,,101300.0,0.0
1607963287203561737,1656,1607963287203166961,,101300.0,0.0
1607963288204086259,1657,1607963288203660011,,101300.0,0.0
1607963289204285039,1658,1607963289204132080,,101300.0,0.0
1607963290204404766,1659,1607963290204106092,,101300.0,0.0
1607963291204686558,1660,1607963291204286098,,101300.0,0.0
1607963292204095559,1661,1607963292203742027,,101300.0,0.0
1607963293204413270,1662,1607963293204016923,,101300.0,0.0
1607963294204815414,1663,1607963294204400062,,101300.0,0.0
1607963295204874658,1664,1607963295204670906,,101300.0,0.0
1607963296204317909,1665,1607963296203969955,,101300.0,0.0
1607963297204339820,1666,1607963297203598022,,101300.0,0.0
1607963298204502172,1667,1607963298204164028,,101300.0,0.0
1607963299204451575,1668,1607963299204032897,,101300.0,0.0
1607963300204705313,1669,1607963300203675031,,101300.0,0.0
1607963301204431569,1670,1607963301203784942,,101300.0,0.0
1607963302204304553,1671,1607963302204030990,,101300.0,0.0
1607963303204656101,1672,1607963303204490900,,101300.0,0.0
1607963304204078952,1673,1607963304203589916,,101300.0,0.0
1607963305204323595,1674,1607963305203974008,,101300.0,0.0
1607963306204783239,1675,1607963306204328060,,101300.0,0.0
1607963307204111207,1676,1607963307203779935,,101300.0,0.0
1607963308204225933,1677,1607963308204035997,,101300.0,0.0
1607963309205158025,1678,1607963309204761028,,101300.0,0.0
1607963310204059443,1679,1607963310203706026,,101300.0,0.0
1607963311204384497,1680,1607963311203907012,,101300.0,0.0
1607963312204764560,1681,1607963312204449892,,101300.0,0.0
1607963313204792729,1682,1607963313204514980,,101300.0,0.0
1607963314204223338,1683,1607963314203913927,,101300.0,0.0
1607963315204768090,1684,1607963315204423904,,101300.0,0.0
1607963316205067816,1685,1607963316204571008,,101300.0,0.0
1607963317203632603,1686,1607963317203043937,,101300.0,0.0
1607963318204763094,1687,1607963318204399108,,101300.0,0.0
1607963319204258977,1688,1607963319203907012,,101300.0,0.0
1607963320204083685,1689,1607963320203913927,,101300.0,0.0
1607963321205147274,1690,1607963321204611063,,101300.0,0.0
1607963322205226661,1691,1607963322204658031,,101300.0,0.0
1607963323204618103,1692,1607963323203896045,,101300.0,0.0
1607963324205029089,1693,1607963324204423904,,101300.0,0.0
1607963325205106949,1694,1607963325204617023,,101300.0,0.0
1607963326204225488,1695,1607963326203962087,,101300.0,0.0
1607963327204736041,1696,1607963327204236030,,101300.0,0.0
1607963328204992115,1697,1607963328204570055,,101300.0,0.0
1607963329204226549,1698,1607963329203895092,,101300.0,0.0
1607963330204627945,1699,1607963330204200029,,101300.0,0.0
1607963331204927842,1700,1607963331204585075,,101300.0,0.0
1607963332204544929,1701,1607963332203896999,,101300.0,0.0
1607963333204455433,1702,1607963333204135894,,101300.0,0.0
1607963334204805793,1703,1607963334204487085,,101300.0,0.0
1607963335204386391,1704,1607963335203820943,,101300.0,0.0
1607963336204811314,1705,1607963336204396009,,101300.0,0.0
1607963337204808460,1706,1607963337204490900,,101300.0,0.0
1607963338205434936,1707,1607963338204874992,,101300.0,0.0
1607963339204955768,1708,1607963339204545974,,101300.0,0.0
1607963340205008742,1709,1607963340204463005,,101300.0,0.0
1607963341204392115,1710,1607963341203927040,,101300.0,0.0
1607963342204815443,1711,1607963342204155921,,101300.0,0.0
1607963343204686165,1712,1607963343204533100,,101300.0,0.0
1607963344203233665,1713,1607963344202991008,,101300.0,0.0
1607963345204515458,1714,1607963345204336881,,101300.0,0.0
1607963346205024331,1715,1607963346204674005,,101300.0,0.0
1607963347204163838,1716,1607963347203831911,,101300.0,0.0
1607963348204425430,1717,1607963348204039096,,101300.0,0.0
1607963349203821162,1718,1607963349203545093,,101300.0,0.0
1607963350205081879,1719,1607963350204771041,,101300.0,0.0
1607963351204809246,1720,1607963351204308986,,101300.0,0.0
1607963352204751676,1721,1607963352204366922,,101300.0,0.0
1607963353204020908,1722,1607963353203711032,,101300.0,0.0
1607963354203541418,1723,1607963354203146934,,101300.0,0.0
1607963355204930086,1724,1607963355204461097,,101300.0,0.0
1607963356204227523,1725,1607963356203721046,,101300.0,0.0
1607963357204491006,1726,1607963357204125881,,101300.0,0.0
1607963358203729518,1727,1607963358203500032,,101300.0,0.0
1607963359204154748,1728,1607963359203702926,,101300.0,0.0
1607963360204771166,1729,1607963360204157114,,101300.0,0.0
1607963361204687121,1730,1607963361204406023,,101300.0,0.0
1607963362205267736,1731,1607963362204895973,,101300.0,0.0
1607963363204508640,1732,1607963363204058885,,101300.0,0.0
1607963364204756594,1733,1607963364203854084,,101300.0,0.0
1607963365204989598,1734,1607963365204648971,,101300.0,0.0
1607963366204344682,1735,1607963366203962087,,101300.0,0.0
1607963367205242633,1736,1607963367204535007,,101300.0,0.0
1607963368204960627,1737,1607963368204627037,,101300.0,0.0
1607963369204781343,1738,1607963369204147100,,101300.0,0.0
1607963370204679073,1739,1607963370204334020,,101300.0,0.0
1607963371204892665,1740,1607963371204639911,,101300.0,0.0
1607963372204603289,1741,1607963372204071044,,101300.0,0.0
1607963373204702141,1742,1607963373204401016,,101300.0,0.0
1607963374205172885,1743,1607963374204768896,,101300.0,0.0
1607963375204150626,1744,1607963375203907012,,101300.0,0.0
1607963376205294779,1745,1607963376204514026,,101300.0,0.0
1607963377205228977,1746,1607963377204629898,,101300.0,0.0
1607963378204579196,1747,1607963378204129934,,101300.0,0.0
1607963379204743235,1748,1607963379204229116,,101300.0,0.0
1607963380205050172,1749,1607963380204704046,,101300.0,0.0
1607963381204386708,1750,1607963381204042911,,101300.0,0.0
1607963382205146562,1751,1607963382204629898,,101300.0,0.0
1607963383204190079,1752,1607963383203939914,,101300.0,0.0
1607963384204845046,1753,1607963384204026937,,101300.0,0.0
1607963385203755837,1754,1607963385203339099,,101300.0,0.0
1607963386205145904,1755,1607963386204690933,,101300.0,0.0
1607963387204457551,1756,1607963387203941106,,101300.0,0.0
1607963388203801274,1757,1607963388203294992,,101300.0,0.0
1607963389205197550,1758,1607963389204668998,,101300.0,0.0
1607963390204573909,1759,1607963390203959941,,101300.0,0.0
1607963391204663789,1760,1607963391204250097,,101300.0,0.0
1607963392205009308,1761,1607963392204601049,,101300.0,0.0
1607963393204894852,1762,1607963393203953981,,101300.0,0.0
1607963394204793519,1763,1607963394204200029,,101300.0,0.0
1607963395205096095,1764,1607963395204675912,,101300.0,0.0
1607963396204350552,1765,1607963396203955888,,101300.0,0.0
1607963397204706031,1766,1607963397204195022,,101300.0,0.0
1607963398204986686,1767,1607963398204601049,,101300.0,0.0
1607963399204534851,1768,1607963399204128980,,101300.0,0.0
1607963400205016730,1769,1607963400204186916,,101300.0,0.0
1607963401204912720,1770,1607963401204545021,,101300.0,0.0
1607963402204242665,1771,1607963402203804016,,101300.0,0.0
1607963403204175299,1772,1607963403203788042,,101300.0,0.0
1607963404204281084,1773,1607963404203665971,,101300.0,0.0
1607963405204445117,1774,1607963405203777074,,101300.0,0.0
1607963406203866603,1775,1607963406203285932,,101300.0,0.0
1607963407204039717,1776,1607963407203543901,,101300.0,0.0
1607963408203444210,1777,1607963408202934980,,101300.0,0.0
1607963409204637305,1778,1607963409204247951,,101300.0,0.0
1607963410205286408,1779,1607963410204562902,,101300.0,0.0
1607963411203268424,1780,1607963411202850103,,101300.0,0.0
1607963412204741779,1781,1607963412204169034,,101300.0,0.0
1607963413205349172,1782,1607963413204610109,,101300.0,0.0
1607963414204504346,1783,1607963414203839063,,101300.0,0.0
1607963415203561190,1784,1607963415203195095,,101300.0,0.0
1607963416204996028,1785,1607963416204562902,,101300.0,0.0
1607963417204278150,1786,1607963417203713893,,101300.0,0.0
1607963418203517995,1787,1607963418203201055,,101300.0,0.0
1607963419203893528,1788,1607963419203541994,,101300.0,0.0
1607963420204569731,1789,1607963420203969955,,101300.0,0.0
1607963421204728439,1790,1607963421204386949,,101300.0,0.0
1607963422204772833,1791,1607963422204468965,,101300.0,0.0
1607963423204240091,1792,1607963423203737020,,101300.0,0.0
1607963424204700382,1793,1607963424204133033,,101300.0,0.0
1607963425204752240,1794,1607963425204458951,,101300.0,0.0
1607963426205276815,1795,1607963426204816102,,101300.0,0.0
1607963427204656157,1796,1607963427204066038,,101300.0,0.0
1607963428204777396,1797,1607963428204482078,,101300.0,0.0
1607963429205255352,1798,1607963429204818010,,101300.0,0.0
1607963430205165951,1799,1607963430204061031,,101300.0,0.0
1607963431205263288,1800,1607963431204745054,,101300.0,0.0
1607963432205176598,1801,1607963432204782009,,101300.0,0.0
1607963433204780569,1802,1607963433204154014,,101300.0,0.0
1607963434204851820,1803,1607963434204443931,,101300.0,0.0
1607963435204946710,1804,1607963435204742908,,101300.0,0.0
1607963436204621517,1805,1607963436204210996,,101300.0,0.0
1607963437204919280,1806,1607963437204552888,,101300.0,0.0
1607963438204240455,1807,1607963438203778028,,101300.0,0.0
1607963439204367351,1808,1607963439204058885,,101300.0,0.0
1607963440204612835,1809,1607963440204308032,,101300.0,0.0
1607963441205559096,1810,1607963441204982995,,101300.0,0.0
1607963442204383392,1811,1607963442203968048,,101300.0,0.0
1607963443204790094,1812,1607963443204392910,,101300.0,0.0
1607963444205051852,1813,1607963444204663038,,101300.0,0.0
1607963445203584289,1814,1607963445203100919,,101300.0,0.0
1607963446204871987,1815,1607963446204541921,,101300.0,0.0
1607963447205070530,1816,1607963447204677104,,101300.0,0.0
1607963448204226043,1817,1607963448204070091,,101300.0,0.0
1607963449204534695,1818,1607963449204366922,,101300.0,0.0
1607963450204835466,1819,1607963450204718112,,101300.0,0.0
1607963451203246615,1820,1607963451203109979,,101300.0,0.0
1607963452204662429,1821,1607963452204400062,,101300.0,0.0
1607963453205034044,1822,1607963453204782009,,101300.0,0.0
1607963454204197854,1823,1607963454203907012,,101300.0,0.0
1607963455204901276,1824,1607963455204466104,,101300.0,0.0
1607963456204819900,1825,1607963456204691886,,101300.0,0.0
1607963457204319183,1826,1607963457204159021,,101300.0,0.0
1607963458203836472,1827,1607963458203421115,,101300.0,0.0
1607963459205328673,1828,1607963459204682111,,101300.0,0.0
1607963460204658846,1829,1607963460204011917,,101300.0,0.0
1607963461205102393,1830,1607963461204504966,,101300.0,0.0
1607963462204927548,1831,1607963462204618930,,101300.0,0.0
1607963463203082888,1832,1607963463202821016,,101300.0,0.0
1607963464204588624,1833,1607963464204214096,,101300.0,0.0
1607963465204891942,1834,1607963465204596996,,101300.0,0.0
1607963466204148989,1835,1607963466203877925,,101300.0,0.0
1607963467204582880,1836,1607963467204185962,,101300.0,0.0
1607963468205259153,1837,1607963468204498052,,101300.0,0.0
1607963469204178221,1838,1607963469203902006,,101300.0,0.0
1607963470204696165,1839,1607963470204197883,,101300.0,0.0
1607963471204793544,1840,1607963471204588890,,101300.0,0.0
1607963472204463821,1841,1607963472203963994,,101300.0,0.0
1607963473204922457,1842,1607963473204309940,,101300.0,0.0
1607963474205273979,1843,1607963474204617023,,101300.0,0.0
1607963475204680538,1844,1607963475203986883,,101300.0,0.0
1607963476204680838,1845,1607963476204196929,,101300.0,0.0
1607963477204969316,1846,1607963477204576015,,101300.0,0.0
1607963478204142605,1847,1607963478203799009,,101300.0,0.0
1607963479205050955,1848,1607963479204217910,,101300.0,0.0
1607963480205093509,1849,1607963480204576015,,101300.0,0.0
1607963481204383964,1850,1607963481203856945,,101300.0,0.0
1607963482204545931,1851,1607963482204196929,,101300.0,0.0
1607963483205015067,1852,1607963483204483032,,101300.0,0.0
1607963484204499141,1853,1607963484203787088,,101300.0,0.0
1607963485204416529,1854,1607963485204068899,,101300.0,0.0
1607963486204926532,1855,1607963486204511880,,101300.0,0.0
1607963487204461478,1856,1607963487203954935,,101300.0,0.0
1607963488204790154,1857,1607963488204267024,,101300.0,0.0
1607963489205113754,1858,1607963489204653024,,101300.0,0.0
1607963490204547388,1859,1607963490203701972,,101300.0,0.0
1607963491203642829,1860,1607963491203180074,,101300.0,0.0
1607963492204856575,1861,1607963492204547882,,101300.0,0.0
1607963493204140333,1862,1607963493203725099,,101300.0,0.0
1607963494204388125,1863,1607963494204112052,,101300.0,0.0
1607963495203806306,1864,1607963495203499078,,101300.0,0.0
1607963496204190423,1865,1607963496203779935,,101300.0,0.0
1607963497204235209,1866,1607963497204036951,,101300.0,0.0
1607963498204896704,1867,1607963498204463005,,101300.0,0.0
1607963499205448625,1868,1607963499204750061,,101300.0,0.0
1607963500204365968,1869,1607963500204062938,,101300.0,0.0
1607963501204862749,1870,1607963501204401969,,101300.0,0.0
1607963502204114714,1871,1607963502203741073,,101300.0,0.0
1607963503204170851,1872,1607963503203797101,,101300.0,0.0
1607963504205547509,1873,1607963504204996109,,101300.0,0.0
1607963505203935716,1874,1607963505203682899,,101300.0,0.0
1607963506204834059,1875,1607963506204258918,,101300.0,0.0
1607963507204920620,1876,1607963507204391002,,101300.0,0.0
1607963508205516685,1877,1607963508204909086,,101300.0,0.0
1607963509204359843,1878,1607963509203911066,,101300.0,0.0
1607963510205040342,1879,1607963510204540014,,101300.0,0.0
1607963511204045435,1880,1607963511203763961,,101300.0,0.0
1607963512204848742,1881,1607963512204297065,,101300.0,0.0
1607963513203830349,1882,1607963513203332901,,101300.0,0.0
1607963514204151952,1883,1607963514203746080,,101300.0,0.0
1607963515204313960,1884,1607963515203572034,,101300.0,0.0
1607963516204928709,1885,1607963516204415082,,101300.0,0.0
1607963517204962152,1886,1607963517204607009,,101300.0,0.0
1607963518204471901,1887,1607963518204112052,,101300.0,0.0
1607963519204602652,1888,1607963519204046010,,101300.0,0.0
1607963520204239675,1889,1607963520203775882,,101300.0,0.0
1607963521204672219,1890,1607963521204077959,,101300.0,0.0
1607963522203738786,1891,1607963522203373908,,101300.0,0.0
1607963523205074505,1892,1607963523204740047,,101300.0,0.0
1607963524204406243,1893,1607963524203986883,,101300.0,0.0
1607963525204557088,1894,1607963525204278945,,101300.0,0.0
1607963526205270329,1895,1607963526204933881,,101300.0,0.0
1607963527204202937,1896,1607963527203736066,,101300.0,0.0
1607963528204540687,1897,1607963528204216957,,101300.0,0.0
1607963529205182413,1898,1607963529204684019,,101300.0,0.0
1607963530204084166,1899,1607963530203955888,,101300.0,0.0
1607963531204376845,1900,1607963531204233884,,101300.0,0.0
1607963532204123370,1901,1607963532203783988,,101300.0,0.0
1607963533204291415,1902,1607963533204016923,,101300.0,0.0
1607963534204662929,1903,1607963534204263925,,101300.0,0.0
1607963535204220997,1904,1607963535203918933,,101300.0,0.0
1607963536204731999,1905,1607963536204091072,,101300.0,0.0
1607963537204663479,1906,1607963537204315900,,101300.0,0.0
1607963538205282522,1907,1607963538204730987,,101300.0,0.0
1607963539204169458,1908,1607963539203813076,,101300.0,0.0
1607963540204541629,1909,1607963540204132080,,101300.0,0.0
1607963541204901740,1910,1607963541204642057,,101300.0,0.0
1607963542204037341,1911,1607963542203793048,,101300.0,0.0
1607963543204627678,1912,1607963543204188108,,101300.0,0.0
1607963544205176180,1913,1607963544204535007,,101300.0,0.0
1607963545204343197,1914,1607963545203906059,,101300.0,0.0
1607963546204690953,1915,1607963546204366922,,101300.0,0.0
1607963547204865711,1916,1607963547204473972,,101300.0,0.0
1607963548204325188,1917,1607963548203969955,,101300.0,0.0
1607963549204502859,1918,1607963549204078912,,101300.0,0.0
1607963550204873982,1919,1607963550204482078,,101300.0,0.0
1607963551204339297,1920,1607963551203923940,,101300.0,0.0
1607963552204911824,1921,1607963552204374074,,101300.0,0.0
1607963553204904793,1922,1607963553204458951,,101300.0,0.0
1607963554204272120,1923,1607963554204004049,,101300.0,0.0
1607963555204487471,1924,1607963555204066038,,101300.0,0.0
1607963556205238807,1925,1607963556204387903,,101300.0,0.0
1607963557205360862,1926,1607963557204807996,,101300.0,0.0
1607963558205039154,1927,1607963558204104900,,101300.0,0.0
1607963559205311016,1928,1607963559204476118,,101300.0,0.0
1607963560204673219,1929,1607963560203854084,,101300.0,0.0
1607963561204870423,1930,1607963561204080104,,101300.0,0.0
1607963562204927599,1931,1607963562204359054,,101300.0,0.0
1607963563204553776,1932,1607963563203938007,,101300.0,0.0
1607963564204732813,1933,1607963564204361915,,101300.0,0.0
1607963565204976304,1934,1607963565204464912,,101300.0,0.0
1607963566205550779,1935,1607963566204907894,,101300.0,0.0
1607963567204948562,1936,1607963567204015970,,101300.0,0.0
1607963568205331703,1937,1607963568204396963,,101300.0,0.0
1607963569205657380,1938,1607963569204725027,,101300.0,0.0
1607963570204377672,1939,1607963570204001903,,101300.0,0.0
1607963571205225382,1940,1607963571204468965,,101300.0,0.0
1607963572205175771,1941,1607963572204730033,,101300.0,0.0
1607963573204559938,1942,1607963573204019069,,101300.0,0.0
1607963574204557230,1943,1607963574204283952,,101300.0,0.0
1607963575204377264,1944,1607963575203923940,,101300.0,0.0
1607963576204342791,1945,1607963576203973054,,101300.0,0.0
1607963577204818356,1946,1607963577204459905,,101300.0,0.0
1607963578204096036,1947,1607963578203663110,,101300.0,0.0
1607963579204890913,1948,1607963579203962087,,101300.0,0.0
1607963580204776289,1949,1607963580204299926,,101300.0,0.0
1607963581204920266,1950,1607963581204588890,,101300.0,0.0
1607963582204488765,1951,1607963582204004049,,101300.0,0.0
1607963583203547607,1952,1607963583203310012,,101300.0,0.0
1607963584204857966,1953,1607963584204498052,,101300.0,0.0
1607963585204386953,1954,1607963585203958988,,101300.0,0.0
1607963586204707522,1955,1607963586204313993,,101300.0,0.0
1607963587204859282,1956,1607963587204452991,,101300.0,0.0
1607963588204320653,1957,1607963588203938961,,101300.0,0.0
